"Dynamic Send: Asset Title","Original Industry","Product Interest","Producer","Region","Country","Language","Contact Type","Company Size","Industry","Dynamic Send: Created Date","Start Date","Expiration Date","Sub-Region","Product","Dynamic Send: Record Type","Asset Type"
"EMEA_SMB_IT_ai-guide-for-smbs","","Agentforce","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; GB","","11/13/2025","11/13/2025","11/13/2026","Italy","Agentforce","Generic","Guide"
"EMEA_SMB_IT_smb-trends-6","","Multi-Product","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; GB","","11/3/2025","11/4/2025","11/3/2026","Italy","Agentforce","Generic","Guide"
"FY27Q1_LUX_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Luxembourg","English","Customer; Prospect","MM; GB; EBU","","4/16/2026","4/16/2026","9/4/2026","Luxembourg","Agentforce","Generic","Guide"
"FY27Q1_BL_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Belgium","English","Customer; Prospect","GRB; MM; GB; EBU","","4/16/2026","4/16/2026","9/4/2026","Belgium","Agentforce","Generic","Guide"
"FY27Q1_RO_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Romania","English","Customer; Prospect","MM; GB; EBU","","4/16/2026","4/16/2026","9/4/2026","CEE","Agentforce","Generic","Guide"
"FY27Q1_CH_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","4/16/2026","4/16/2026","9/4/2026","Switzerland & Liechtenstein","Agentforce","Generic","Guide"
"FY27Q1_IS_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Bahrain; Iraq; Jordan; Kuwait; Lebanon; Oman; Palestine; Qatar; Saudi Arabia; United Arab Emirates; Yemen","English","Customer; Prospect","GRB; MM; GB; EBU","","4/16/2026","4/16/2026","9/4/2026","MDE","Agentforce","Generic","Guide"
"FY27Q1_IS_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Israel","English","Customer; Prospect","GRB; MM; GB; EBU","","4/16/2026","4/16/2026","9/4/2026","Israel","Agentforce","Generic","Guide"
"FY27_Q2_IE_GFM_Agentforce_three-things-cio-want-from-ai","","Agentforce","Raluca Oltean-Revel","EMEA","Ireland","English","Customer; Prospect","MM; GB","","4/2/2026","4/2/2026","12/31/2026","Ireland","Agentforce","Generic","Guide"
"FY27_Q2_UK_GFM_Agentforce_three-things-cio-want-from-ai","","Agentforce","Raluca Oltean-Revel","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","4/2/2026","4/2/2026","12/31/2026","UK","Agentforce","Generic","Guide"
"FY27_Q1_UK_Agentforce_maximizing-roi-with-agentforce_DSE","","Agentforce","Raluca Oltean-Revel","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","MM; GB","","3/25/2026","3/25/2026","","UK","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_UK_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","United Kingdom","English","Customer; Prospect","MM; GB","","5/11/2026","5/17/2026","4/23/2027","UK","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_IS_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Israel","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Israel","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_NO_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Norway","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Norway","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_SE_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Sweden","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Sweden","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_SE_Agentforce_reliable-ai-agents-guide_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Sweden","English","Customer; Prospect","GRB; MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","Sweden","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_NO_Agentforce_reliable-ai-agents-guide_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Norway","English","Customer; Prospect","GRB; MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","Norway","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_FI_Agentforce_reliable-ai-agents-guide_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Finland","English","Customer; Prospect","GRB; MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","Finland","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_BEAgentforce_reliable-ai-agents-guide-Einsteinvoice_customer_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Belgium","English","Customer; Prospect","GRB; MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","Belgium","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_CEAgentforce_reliable-ai-agents-guide-Einsteinvoice_customer_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Bulgaria; Croatia; Czechia; Estonia; Hungary; Latvia; Lithuania; Poland; Romania; Serbia; Slovakia; Slovenia","English","Customer; Prospect","MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","CEE","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_DK_Agentforce_reliable-ai-agents-guide_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Denmark","English","Customer; Prospect","GRB; MM; GB; EBU","","5/6/2026","5/6/2026","5/13/2027","Denmark","Agentforce","Generic","Guide"
"FY27Q2_EMEA_GFM_IEAgentforce_reliable-ai-agents-guide-Einsteinvoice_customer_DSE","","Agentforce; Einstein AI; Einstein Voice; Multi-Product","Raluca Oltean-Revel","EMEA","Ireland","English","Customer; Prospect","MM; GB","","5/6/2026","5/6/2026","5/13/2027","Ireland","Agentforce","Generic","Guide"
"ME_GFM_Agentforce_three-things-cio-want-from-ai","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Bahrain; Iraq; Jordan; Kuwait; Lebanon; Oman; Palestine; Qatar; Saudi Arabia; United Arab Emirates; Yemen","English","Customer; Prospect","GRB; MM; GB; EBU","","4/29/2026","4/29/2026","9/16/2026","MDE","Agentforce","Generic","Guide"
"CEE_GFM_Agentforce_three-things-cio-want-from-ai","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Albania; Armenia; Azerbaijan; Bosnia and Herzegovina; Bulgaria; Croatia; Czechia; Estonia; Georgia; Hungary; Latvia; Lithuania; Moldova; Montenegro; North Macedonia; Poland; Romania; Serbia; Slovakia; Slovenia","English","Customer; Prospect","MM; GB; EBU","","4/29/2026","4/29/2026","9/16/2026","CEE","Agentforce","Generic","Guide"
"FY27Q1_RO_GFM_Agentforce_maximizing-roi-with-agentforce","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Albania; Armenia; Azerbaijan; Bosnia and Herzegovina; Bulgaria; Croatia; Czechia; Estonia; Georgia; Hungary; Latvia; Lithuania; Moldova; Montenegro; North Macedonia; Poland; Serbia; Slovakia; Slovenia","English","Customer; Prospect","MM; GB; EBU","","4/29/2026","4/29/2026","9/4/2026","CEE","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_TK_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Turkey","English","Customer; Prospect","MM; GB; EBU","","5/11/2026","5/11/2026","4/23/2027","Turkey","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_MDE_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Bahrain; Kuwait; Qatar; Saudi Arabia; United Arab Emirates","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/11/2026","4/23/2027","MDE","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_CH_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Liechtenstein; Switzerland","English","Customer; Prospect","MM; GB","","5/11/2026","5/17/2026","4/23/2027","Switzerland & Liechtenstein","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_BE_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Belgium","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Belgium","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_CEE_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Bulgaria; Croatia; Czechia; Estonia; Hungary; Latvia; Lithuania; Poland; Romania; Serbia; Slovakia; Slovenia","English","Customer; Prospect","MM; GB; EBU","","5/11/2026","5/11/2026","4/23/2027","CEE","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_DK_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Denmark","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Denmark","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_FI_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Finland","English","Customer; Prospect","GRB; MM; GB; EBU","","5/11/2026","5/17/2026","4/23/2027","Finland","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_NL_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Netherlands","English","Customer; Prospect","GRB; MM; GB","","5/11/2026","5/17/2026","4/23/2027","Netherlands","Agentforce","Generic","Guide"
"FY27_Q2_EMEA_IE_GFM_effective-ai-agent-checklist-DSE","","Agentforce; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","Ireland","English","Customer; Prospect","MM; GB","","5/11/2026","5/17/2026","4/23/2027","Ireland","Agentforce","Generic","Guide"
"GB_GFM_Agentforce_5168060","","Agentforce; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; CRM Analytics; Data 360; Einstein AI; MuleSoft; Multi-Product; Platform; Slack; Tableau","Shane Hudson","EMEA","United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","1/13/2026","1/14/2026","","UK","Agentforce","Generic","On-Demand Webinar"
"IE_GFM_Agentforce_5168060","","Agentforce; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; CRM Analytics; Data 360; Einstein AI; Marketing Cloud; MuleSoft; Multi-Product; Platform; Slack; Tableau","Shane Hudson","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","1/13/2026","1/14/2026","","Ireland","Agentforce","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Medtech","","Agentforce; Data 360; Platform","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Agentforce","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Insurance","","Agentforce; Agentforce Service; Data 360; Platform","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Agentforce","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Media","","Agentforce; Data 360; Platform","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Agentforce","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_Automotive","","Agentforce","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/15/2025","7/21/2025","6/30/2026","Germany","Agentforce","Generic","On-Demand Webinar"
"DE_AT_Activate_AI_Agents_Across_Industries_Webinar_Series_LifeSciences","","Platform","Mamun Rahman","EMEA","Germany","German","Customer; Prospect","ESB; SMB; SMB SNR; MM; GB","","7/8/2025","7/9/2025","6/30/2026","Germany","Agentforce","Generic","On-Demand Webinar"
"3/19 Staffing & Recruiting On-Demand Webinar - Prospect","","Agentforce","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","7/2/2025","7/22/2025","7/16/2027","UK","Agentforce","Generic","On-Demand Webinar"
"3/19 Staffing & Recruiting On-Demand Webinar - Customer","","Agentforce","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","7/2/2025","7/22/2025","6/16/2027","UK","Agentforce","Generic","On-Demand Webinar"
"Key Elements for your first Agent Launch in Consulting","","Agentforce","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","7/2/2025","7/22/2025","6/16/2027","UK","Agentforce","Generic","On-Demand Webinar"
"GB_Business Services Connect On Demand","","Agentforce; Agentforce Field Service; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; CRM Analytics; Data 360; Einstein AI; Einstein Voice; Marketing Cloud; Multi-Product; Platform; Slack; Tableau","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","6/16/2025","6/20/2025","6/16/2028","UK","Agentforce","Generic","On-Demand Webinar"
"GB_On Demand Webinar_Construction Week Webinar","","Agentforce","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","5/14/2025","5/16/2025","12/31/2026","UK","Agentforce","Generic","On-Demand Webinar"
"GB_GFM_Agentforce_5091068","","Agentforce; Agentforce Sales; Data 360; MuleSoft; Multi-Product; Platform","Sophie Walsh","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","10/6/2025","10/13/2025","10/6/2026","UK","Agentforce","Generic","On-Demand Webinar"
"IT_The CIO's AI Dilemma","","Agentforce","Alessia Zucco","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","SB; ESB; GRB; MM; GB; EBU","","7/25/2025","8/8/2025","7/25/2026","Italy","Agentforce","Generic","Research Reports"
"PT_GFM_Agentforce_agentforce-ai-deep-dive","","Agentforce; Salesforce Customer 360","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/20/2026","1/24/2026","","Portugal","Agentforce","Generic","Salesforce+ (On-Demand)"
"PT_GFM_Agentforce_episode-s1e3","","Agentforce; Salesforce Customer 360","Shane Hudson","EMEA","Portugal","Portuguese","Customer; Prospect","GRB; MM; GB; EBU","","1/20/2026","1/24/2026","","Portugal","Agentforce","Generic","Salesforce+ (On-Demand)"
"ES_GFM_Agentforce_agentforce-ai-deep-dive","","Agentforce; Salesforce Customer 360","Alessia Zucco","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","11/27/2025","11/27/2025","11/27/2026","Spain","Agentforce","Generic","Salesforce+ (On-Demand)"
"ES_GFM_Agentforce_episode-s1e3","","Agentforce; Salesforce Customer 360","Alessia Zucco","EMEA","Spain","Spanish","Customer; Prospect","GRB; MM; GB; EBU","","11/26/2025","11/27/2025","11/26/2026","Spain","Agentforce","Generic","Salesforce+ (On-Demand)"
"GB_GFM_Agentforce_episode-s1e21","","Agentforce; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; CRM Analytics; Data 360; Einstein AI; Marketing Cloud; MuleSoft; Multi-Product; Platform","Deborah Smythe","EMEA","Gibraltar; Guernsey; Jersey; United Kingdom","English","Customer; Prospect","ESB; SMB; MM; GB","","11/14/2025","11/21/2025","11/14/2026","UK","Agentforce","Generic","Salesforce+ (On-Demand)"
"IE_GFM_Agentforce_episode-s1e21","","Agentforce; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; CRM Analytics; Data 360; Einstein AI; Marketing Cloud; MuleSoft; Multi-Product; Platform","Deborah Smythe","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; MM; GB","","11/14/2025","11/21/2025","11/14/2026","Ireland","Agentforce","Generic","Salesforce+ (On-Demand)"
"EMEA_SMB_AT_smb-trends-6","","Multi-Product","Shane Hudson","EMEA","Austria","German","Customer; Prospect","ESB; SMB; GB","","1/18/2026","1/21/2026","","Austria","Agentforce","Generic","State Of"
"EMEA_SMB_IE_smb-trends-6","","Multi-Product","Shane Hudson","EMEA","Ireland","English","Customer; Prospect","ESB; SMB; GB","","1/18/2026","1/21/2026","","Ireland","Agentforce","Generic","State Of"
"FY27_Q2_EMEA Webinar Program_SMB_CEE","","Agentforce; Agentforce Automotive; Agentforce Commerce; Agentforce Communications; Agentforce Consumer Goods; Agentforce Education; Agentforce Energy & Utilities; Agentforce Field Service; Agentforce Financial Services; Agentforce Health; Agentforce Manufacturing; Agentforce Media; Agentforce Net Zero; Agentforce Nonprofit; Agentforce Public Sector; Agentforce Retail; Agentforce Revenue Management; Agentforce Sales; Agentforce Service; Slack","Alice Frain","EMEA","Albania; Armenia; Azerbaijan; Bosnia and Herzegovina; Bulgaria; Croatia; Czechia; Estonia; Georgia; Hungary; Latvia; Lithuania; Moldova; Montenegro; North Macedonia; Poland; Romania; Serbia; Slovakia; Slovenia","English","Customer; Prospect","SMB; MM","","5/11/2026","5/12/2026","6/10/2026","CEE","Agentforce","Generic","Webinar"
"FY27_Q2 EMEA Webinar Program _Agentforce_Italy","","Agentforce; Agentforce Automotive; Agentforce Commerce; Agentforce Communications; Agentforce Consumer Goods; Agentforce Education; Agentforce Energy & Utilities; Agentforce Field Service; Agentforce Financial Services; Agentforce Health; Agentforce Manufacturing; Agentforce Media; Agentforce Net Zero; Agentforce Nonprofit; Agentforce Public Sector; Agentforce Retail; Agentforce Revenue Management; Agentforce Sales; Agentforce Service","Valeria Majorana","EMEA","Holy See; Italy; San Marino","Italian","Customer; Prospect","MM; GB; EBU","","5/12/2026","5/12/2026","6/17/2026","Italy","Agentforce","Generic","Webinar"
"FY27_Q2 EMEA Webinar Program _Agentforce Voice_France","","Agentforce; Agentforce Communications; Agentforce Field Service; Agentforce Service; Einstein AI; Einstein Voice","Raluca Oltean-Revel","EMEA","France; Monaco","French","Customer; Prospect","GRB; MM; GB","","5/20/2026","5/20/2026","6/24/2026","France","Agentforce","Generic","Webinar"
